
Image 1753 |  PSNR - 28.04880342400441 | MSE - 305.7181854248047 | MAE - 1297351.0
Image 1754 |  PSNR - 29.738385452718678 | MSE - 207.18727111816406 | MAE - 919025.0
Image 1755 |  PSNR - 30.328698600688178 | MSE - 180.8555145263672 | MAE - 1001107.0
Image 1756 |  PSNR - 43.52045814900285 | MSE - 8.6727294921875 | MAE - 208506.0
Image 1757 |  PSNR - 21.411014445705536 | MSE - 1409.6138916015625 | MAE - 2848498.0
Image 1758 |  PSNR - 25.20519292988145 | MSE - 588.4130859375 | MAE - 1859316.0
Image 1759 |  PSNR - 43.69858131185221 | MSE - 8.32421875 | MAE - 183710.0
Image 1760 |  PSNR - 35.99121958999793 | MSE - 49.09979248046875 | MAE - 466302.0
Image 1761 |  PSNR - 22.134090985843223 | MSE - 1193.4178161621094 | MAE - 2764650.0
Image 1762 |  PSNR - 29.236407286530866 | MSE - 232.5738525390625 | MAE - 881050.0
Image 1763 |  PSNR - 32.76924220816374 | MSE - 103.10444641113281 | MAE - 689573.0
Image 1764 |  PSNR - 46.3846127290512 | MSE - 4.484771728515625 | MAE - 161438.0
Image 1765 |  PSNR - 32.50800205544032 | MSE - 109.49679565429688 | MAE - 708658.0
Image 1766 |  PSNR - 31.004238869355678 | MSE - 154.8024139404297 | MAE - 664571.0
Image 1767 |  PSNR - 23.624301008427018 | MSE - 846.7817993164062 | MAE - 1638430.0
Image 1768 |  PSNR - 34.37473020289833 | MSE - 71.24076843261719 | MAE - 586891.0
Image 1769 |  PSNR - 34.93952562358365 | MSE - 62.553131103515625 | MAE - 517324.0
Image 1770 |  PSNR - 30.710021104612558 | MSE - 165.653076171875 | MAE - 939454.0
Image 1771 |  PSNR - 27.08838222252314 | MSE - 381.3848114013672 | MAE - 1050367.0
Image 1772 |  PSNR - 35.327174545585045 | MSE - 57.21160888671875 | MAE - 476448.0
Image 1773 |  PSNR - 34.12876360997182 | MSE - 75.39199829101562 | MAE - 520142.0
Image 1774 |  PSNR - 34.041863874187925 | MSE - 76.91574096679688 | MAE - 639632.0
Image 1775 |  PSNR - 34.86127540771362 | MSE - 63.69041442871094 | MAE - 556039.0
Image 1776 |  PSNR - 32.02673671337843 | MSE - 122.32858276367188 | MAE - 763818.0
Image 1777 |  PSNR - 29.97205122820574 | MSE - 196.33444213867188 | MAE - 962760.0
Image 1778 |  PSNR - 37.41344467428604 | MSE - 35.388092041015625 | MAE - 254694.0
Image 1779 |  PSNR - 21.57615019086755 | MSE - 1357.0210876464844 | MAE - 2630110.0
Image 1780 |  PSNR - 24.869361569980303 | MSE - 635.7193908691406 | MAE - 1588490.0
Image 1781 |  PSNR - 23.647575116963992 | MSE - 842.2559814453125 | MAE - 1934400.0
Image 1782 |  PSNR - 20.569109795336814 | MSE - 1711.1600646972656 | MAE - 2653332.0
Image 1783 |  PSNR - 18.493631051558538 | MSE - 2759.551544189453 | MAE - 3267602.0
Image 1784 |  PSNR - 29.469245259749528 | MSE - 220.43324279785156 | MAE - 1061467.0
Image 1785 |  PSNR - 37.447562455146056 | MSE - 35.111175537109375 | MAE - 300442.0
Image 1786 |  PSNR - 37.02739389756364 | MSE - 38.67784118652344 | MAE - 396751.0
Image 1787 |  PSNR - 28.990767161594498 | MSE - 246.10752868652344 | MAE - 1136889.0
Image 1788 |  PSNR - 35.60972985744017 | MSE - 53.607879638671875 | MAE - 434548.0
Image 1789 |  PSNR - 29.691839704278365 | MSE - 209.4197540283203 | MAE - 1086571.0
Image 1790 |  PSNR - 33.434719528489225 | MSE - 88.45648193359375 | MAE - 727674.0
Image 1791 |  PSNR - 27.089234929232106 | MSE - 381.3099365234375 | MAE - 1285530.0
Image 1792 |  PSNR - 28.11506939900369 | MSE - 301.08885192871094 | MAE - 1094795.0
Image 1793 |  PSNR - 25.202537221495245 | MSE - 588.7730102539062 | MAE - 1905736.0
Image 1794 |  PSNR - 37.03007095093838 | MSE - 38.65400695800781 | MAE - 466623.0
Image 1795 |  PSNR - 25.630315563409876 | MSE - 533.5437774658203 | MAE - 1959343.0
Image 1796 |  PSNR - 29.01589290195077 | MSE - 244.68780517578125 | MAE - 1081350.0
Image 1797 |  PSNR - 36.46590376489265 | MSE - 44.01606750488281 | MAE - 382225.0
Image 1798 |  PSNR - 37.582508923080326 | MSE - 34.036956787109375 | MAE - 384634.0
Image 1799 |  PSNR - 28.965628799344437 | MSE - 247.5362091064453 | MAE - 812881.0
Image 1800 |  PSNR - 20.903812796114167 | MSE - 1584.2376708984375 | MAE - 3050844.0
Image 1801 |  PSNR - 27.174454308608006 | MSE - 373.90061950683594 | MAE - 1266851.0
Image 1802 |  PSNR - 23.97547518625494 | MSE - 781.0055084228516 | MAE - 1698099.0
Image 1803 |  PSNR - 39.94564730040261 | MSE - 19.753173828125 | MAE - 291274.0
Image 1804 |  PSNR - 30.798895797105004 | MSE - 162.29757690429688 | MAE - 810074.0
Image 1805 |  PSNR - 25.711621452820353 | MSE - 523.6480255126953 | MAE - 1405869.0
Image 1806 |  PSNR - 29.922092448077375 | MSE - 198.6060028076172 | MAE - 998711.0
Image 1807 |  PSNR - 26.24259692282648 | MSE - 463.38494873046875 | MAE - 1486122.0
Image 1808 |  PSNR - 29.84567419485343 | MSE - 202.131591796875 | MAE - 996038.0
Image 1809 |  PSNR - 29.065623338440545 | MSE - 241.9019012451172 | MAE - 1020305.0
Image 1810 |  PSNR - 31.684043531510607 | MSE - 132.37234497070312 | MAE - 835764.0
Image 1811 |  PSNR - 31.6315933131266 | MSE - 133.980712890625 | MAE - 849596.0
Image 1812 |  PSNR - 30.769388730297287 | MSE - 163.40402221679688 | MAE - 806932.0
Image 1813 |  PSNR - 32.7354087542447 | MSE - 103.91081237792969 | MAE - 768249.0
Image 1814 |  PSNR - 29.195079202091687 | MSE - 234.79762268066406 | MAE - 871121.0
Image 1815 |  PSNR - 26.940455355791684 | MSE - 394.5990905761719 | MAE - 1279068.0
Image 1816 |  PSNR - 43.03112457113795 | MSE - 9.70709228515625 | MAE - 230280.0
Image 1817 |  PSNR - 33.80887728191455 | MSE - 81.15473937988281 | MAE - 647113.0
Image 1818 |  PSNR - 40.63865132126624 | MSE - 16.83978271484375 | MAE - 300590.0
Image 1819 |  PSNR - 25.854315676071515 | MSE - 506.7223358154297 | MAE - 1404209.0
Image 1820 |  PSNR - 40.49048529043314 | MSE - 17.424209594726562 | MAE - 285201.0
Image 1821 |  PSNR - 29.96464040968792 | MSE - 196.6697540283203 | MAE - 933615.0
Image 1822 |  PSNR - 35.054397759619825 | MSE - 60.92027282714844 | MAE - 541537.0
Image 1823 |  PSNR - 40.13609889315187 | MSE - 18.905654907226562 | MAE - 311001.0
Image 1824 |  PSNR - 42.03899474563771 | MSE - 12.198379516601562 | MAE - 263645.0
Image 1825 |  PSNR - 34.10163266594161 | MSE - 75.86445617675781 | MAE - 605349.0
Image 1826 |  PSNR - 27.584151871206203 | MSE - 340.24082946777344 | MAE - 1316755.0
Image 1827 |  PSNR - 24.840507591169324 | MSE - 639.9570922851562 | MAE - 1983310.0
Image 1828 |  PSNR - 43.97428550194989 | MSE - 7.81219482421875 | MAE - 219760.0
Image 1829 |  PSNR - 27.522441287182446 | MSE - 345.1099548339844 | MAE - 1392632.0
Image 1830 |  PSNR - 33.08242230571321 | MSE - 95.93109130859375 | MAE - 744416.0
Image 1831 |  PSNR - 24.884060852255384 | MSE - 633.5713500976562 | MAE - 1551086.0
Image 1832 |  PSNR - 35.63337266968955 | MSE - 53.31683349609375 | MAE - 472948.0
Image 1833 |  PSNR - 21.972761341615232 | MSE - 1238.5840454101562 | MAE - 2410902.0
Image 1834 |  PSNR - 45.29644960032469 | MSE - 5.76177978515625 | MAE - 171770.0
Image 1835 |  PSNR - 29.027984000442146 | MSE - 244.0075225830078 | MAE - 1084941.0
Image 1836 |  PSNR - 31.953754501319395 | MSE - 124.40165710449219 | MAE - 801497.0
Image 1837 |  PSNR - 31.54858899091718 | MSE - 136.5660400390625 | MAE - 642722.0
Image 1838 |  PSNR - 22.76788909163145 | MSE - 1031.3657531738281 | MAE - 2048610.0
Image 1839 |  PSNR - 29.789967364050113 | MSE - 204.74102783203125 | MAE - 777738.0
Image 1840 |  PSNR - 33.7688109396388 | MSE - 81.90690612792969 | MAE - 623659.0
Image 1841 |  PSNR - 30.617075908682708 | MSE - 169.2364959716797 | MAE - 1012547.0
Image 1842 |  PSNR - 31.650703466252125 | MSE - 133.3924560546875 | MAE - 752742.0
Image 1843 |  PSNR - 29.624722681130116 | MSE - 212.6813201904297 | MAE - 955283.0
Image 1844 |  PSNR - 21.294257954187877 | MSE - 1448.0242004394531 | MAE - 2489796.0
Image 1845 |  PSNR - 26.704836638864546 | MSE - 416.59873962402344 | MAE - 1148999.0
Image 1846 |  PSNR - 29.448945471555767 | MSE - 221.46600341796875 | MAE - 834722.0
Image 1847 |  PSNR - 24.99309132591049 | MSE - 617.8634185791016 | MAE - 1949829.0
Image 1848 |  PSNR - 27.303952805208326 | MSE - 362.9161834716797 | MAE - 923733.0
Image 1849 |  PSNR - 29.796610221160943 | MSE - 204.4281005859375 | MAE - 875164.0
Image 1850 |  PSNR - 32.49339881437718 | MSE - 109.8656005859375 | MAE - 739652.0
Image 1851 |  PSNR - 24.36857330429206 | MSE - 713.4183654785156 | MAE - 1942470.0
Image 1852 |  PSNR - 35.944240514032856 | MSE - 49.63380432128906 | MAE - 483375.0
Image 1853 |  PSNR - 25.960858712704898 | MSE - 494.44244384765625 | MAE - 1518490.0
Image 1854 |  PSNR - 27.59152094015193 | MSE - 339.66400146484375 | MAE - 1475376.0
Image 1855 |  PSNR - 22.40117333698565 | MSE - 1122.2362213134766 | MAE - 2064733.0
Image 1856 |  PSNR - 33.42238565424064 | MSE - 88.70805358886719 | MAE - 642547.0
Image 1857 |  PSNR - 28.355412292795997 | MSE - 284.87896728515625 | MAE - 1072490.0
Image 1858 |  PSNR - 29.554183058163296 | MSE - 216.16397094726562 | MAE - 1001588.0
Image 1859 |  PSNR - 24.792641714185805 | MSE - 647.0494079589844 | MAE - 1888448.0
Image 1860 |  PSNR - 29.683159983369876 | MSE - 209.83871459960938 | MAE - 891974.0
Image 1861 |  PSNR - 24.73048827087876 | MSE - 656.3761444091797 | MAE - 1615905.0
Image 1862 |  PSNR - 38.48338601309291 | MSE - 27.660690307617188 | MAE - 310759.0
Image 1863 |  PSNR - 31.51455701771743 | MSE - 137.64039611816406 | MAE - 733903.0
Image 1864 |  PSNR - 23.81139286566688 | MSE - 811.0774536132812 | MAE - 2099764.0
Image 1865 |  PSNR - 30.588174509338536 | MSE - 170.36648559570312 | MAE - 985136.0
Image 1866 |  PSNR - 34.1684288690456 | MSE - 74.70655822753906 | MAE - 556833.0
Image 1867 |  PSNR - 22.656564610162082 | MSE - 1058.1449279785156 | MAE - 2265236.0
Image 1868 |  PSNR - 35.895352847527974 | MSE - 50.1956787109375 | MAE - 319304.0
Image 1869 |  PSNR - 43.023144587081596 | MSE - 9.724945068359375 | MAE - 226644.0
Image 1870 |  PSNR - 24.48204654073999 | MSE - 695.0194549560547 | MAE - 1792645.0
Image 1871 |  PSNR - 25.509531881179285 | MSE - 548.5906829833984 | MAE - 1445199.0
Image 1872 |  PSNR - 36.62596134722924 | MSE - 42.42340087890625 | MAE - 358176.0
Image 1873 |  PSNR - 22.740369440654973 | MSE - 1037.921890258789 | MAE - 2536371.0
Image 1874 |  PSNR - 31.618205611120892 | MSE - 134.3943634033203 | MAE - 845091.0
Image 1875 |  PSNR - 25.510278832925273 | MSE - 548.496337890625 | MAE - 1917370.0
Image 1876 |  PSNR - 37.5119880091681 | MSE - 34.59416198730469 | MAE - 408891.0
Image 1877 |  PSNR - 27.17409347421329 | MSE - 373.9316864013672 | MAE - 1640089.0
Image 1878 |  PSNR - 24.568013186029113 | MSE - 681.3971252441406 | MAE - 2038424.0
Image 1879 |  PSNR - 19.385614647087518 | MSE - 2247.191848754883 | MAE - 3898257.0
Image 1880 |  PSNR - 33.5386488483164 | MSE - 86.36479187011719 | MAE - 714087.0
Image 1881 |  PSNR - 32.92448205164074 | MSE - 99.48403930664062 | MAE - 586814.0
Image 1882 |  PSNR - 31.984082572836638 | MSE - 123.53594970703125 | MAE - 866234.0
Image 1883 |  PSNR - 18.43954752776854 | MSE - 2794.131637573242 | MAE - 2957089.0
Image 1884 |  PSNR - 27.2479726306095 | MSE - 367.6244201660156 | MAE - 1283544.0
Image 1885 |  PSNR - 33.32931952022235 | MSE - 90.6295166015625 | MAE - 717840.0
Image 1886 |  PSNR - 36.17682806935435 | MSE - 47.04557800292969 | MAE - 514969.0
Image 1887 |  PSNR - 24.652210001850126 | MSE - 668.3140869140625 | MAE - 1805108.0
Image 1888 |  PSNR - 24.235816840367967 | MSE - 735.5630950927734 | MAE - 1416615.0
Image 1889 |  PSNR - 36.57311618480419 | MSE - 42.94276428222656 | MAE - 495093.0
Image 1890 |  PSNR - 35.07381562008526 | MSE - 60.64849853515625 | MAE - 542802.0
Image 1891 |  PSNR - 29.053723276196163 | MSE - 242.56564331054688 | MAE - 1038072.0
Image 1892 |  PSNR - 34.66019869715854 | MSE - 66.70858764648438 | MAE - 491444.0
Image 1893 |  PSNR - 16.528584380723284 | MSE - 4338.535720825195 | MAE - 3857491.0
Image 1894 |  PSNR - 25.819471956536457 | MSE - 510.8041534423828 | MAE - 1451235.0
Image 1895 |  PSNR - 35.81530447264798 | MSE - 51.12945556640625 | MAE - 403034.0
Image 1896 |  PSNR - 28.498115833705185 | MSE - 275.6703338623047 | MAE - 1346179.0
Image 1897 |  PSNR - 29.307039134550248 | MSE - 228.82196044921875 | MAE - 1108534.0
Image 1898 |  PSNR - 26.859226172058065 | MSE - 402.04901123046875 | MAE - 1429672.0
Image 1899 |  PSNR - 36.25566266889897 | MSE - 46.19929504394531 | MAE - 484229.0
Image 1900 |  PSNR - 33.60861906942499 | MSE - 84.9844970703125 | MAE - 523112.0
Image 1901 |  PSNR - 26.644257866194838 | MSE - 422.45050048828125 | MAE - 1276522.0
Image 1902 |  PSNR - 26.681471239650897 | MSE - 418.8461151123047 | MAE - 1383463.0
Image 1903 |  PSNR - 37.48812800813511 | MSE - 34.78474426269531 | MAE - 439117.0
Image 1904 |  PSNR - 30.33912019732734 | MSE - 180.4220428466797 | MAE - 672803.0
Image 1905 |  PSNR - 22.009225311868455 | MSE - 1228.228256225586 | MAE - 2905487.0
Image 1906 |  PSNR - 20.488377677825525 | MSE - 1743.2667541503906 | MAE - 2933738.0
Image 1907 |  PSNR - 32.26350975041334 | MSE - 115.837890625 | MAE - 823762.0
Image 1908 |  PSNR - 40.83163239776088 | MSE - 16.107879638671875 | MAE - 292140.0
Image 1909 |  PSNR - 31.32208402849819 | MSE - 143.8776092529297 | MAE - 775217.0
Image 1910 |  PSNR - 39.30891792160374 | MSE - 22.872299194335938 | MAE - 348407.0
Image 1911 |  PSNR - 24.794039095233963 | MSE - 646.8412475585938 | MAE - 1754846.0
Image 1912 |  PSNR - 33.291708456594215 | MSE - 91.41780090332031 | MAE - 561199.0
Image 1913 |  PSNR - 27.82132030479003 | MSE - 322.1584930419922 | MAE - 1416795.0
Image 1914 |  PSNR - 24.962543679539408 | MSE - 622.2247009277344 | MAE - 1696534.0
Image 1915 |  PSNR - 30.930996182655072 | MSE - 157.4352569580078 | MAE - 814107.0
Image 1916 |  PSNR - 34.095175269517966 | MSE - 75.97734069824219 | MAE - 573351.0
Image 1917 |  PSNR - 45.47933387101583 | MSE - 5.5241851806640625 | MAE - 168803.0
Image 1918 |  PSNR - 21.730254882844477 | MSE - 1309.7129669189453 | MAE - 2882523.0
Image 1919 |  PSNR - 28.516567319643116 | MSE - 274.50160217285156 | MAE - 1072761.0
Image 1920 |  PSNR - 33.63625832969624 | MSE - 84.44535827636719 | MAE - 603855.0
Image 1921 |  PSNR - 30.2177490122456 | MSE - 185.53536987304688 | MAE - 895922.0
Image 1922 |  PSNR - 27.404021447001547 | MSE - 354.64959716796875 | MAE - 1066892.0
Image 1923 |  PSNR - 32.31553869795059 | MSE - 114.45841979980469 | MAE - 750469.0
Image 1924 |  PSNR - 32.12795670210339 | MSE - 119.51046752929688 | MAE - 698908.0
Image 1925 |  PSNR - 29.560208458421485 | MSE - 215.86427307128906 | MAE - 1256159.0
Image 1926 |  PSNR - 25.711301417627894 | MSE - 523.6866149902344 | MAE - 1493048.0
Image 1927 |  PSNR - 41.42422387561348 | MSE - 14.053329467773438 | MAE - 283925.0
Image 1928 |  PSNR - 26.491694565528398 | MSE - 437.55450439453125 | MAE - 1050930.0
Image 1929 |  PSNR - 32.5545274275558 | MSE - 108.33003234863281 | MAE - 760041.0
Image 1930 |  PSNR - 41.017749143958085 | MSE - 15.432159423828125 | MAE - 283576.0
Image 1931 |  PSNR - 36.6968102642831 | MSE - 41.7369384765625 | MAE - 404242.0
Image 1932 |  PSNR - 28.792823472659567 | MSE - 257.584228515625 | MAE - 1141264.0
Image 1933 |  PSNR - 27.827529071366776 | MSE - 321.69825744628906 | MAE - 1290237.0
Image 1934 |  PSNR - 35.74563919778355 | MSE - 51.95623779296875 | MAE - 498722.0
Image 1935 |  PSNR - 32.496202065514396 | MSE - 109.79470825195312 | MAE - 678466.0
Image 1936 |  PSNR - 28.15258900751594 | MSE - 298.49888610839844 | MAE - 1271861.0
Image 1937 |  PSNR - 31.61963777113566 | MSE - 134.3500518798828 | MAE - 803177.0
Image 1938 |  PSNR - 25.539207026533298 | MSE - 544.8549652099609 | MAE - 1547983.0
Image 1939 |  PSNR - 20.54681706558299 | MSE - 1719.9661865234375 | MAE - 3304916.0
Image 1940 |  PSNR - 26.18650037251618 | MSE - 469.4091796875 | MAE - 1444656.0
Image 1941 |  PSNR - 33.45712316680072 | MSE - 88.0013427734375 | MAE - 609852.0
Image 1942 |  PSNR - 27.380595190358225 | MSE - 356.5677795410156 | MAE - 1401598.0
Image 1943 |  PSNR - 27.82253492883474 | MSE - 322.0684051513672 | MAE - 1061089.0
Image 1944 |  PSNR - 30.32178876011554 | MSE - 181.14349365234375 | MAE - 992702.0
Image 1945 |  PSNR - 28.7995116606735 | MSE - 257.18785095214844 | MAE - 779315.0
Image 1946 |  PSNR - 33.03018599179738 | MSE - 97.09190368652344 | MAE - 715841.0
Image 1947 |  PSNR - 40.391695490321126 | MSE - 17.825103759765625 | MAE - 259928.0
Image 1948 |  PSNR - 25.725654794028173 | MSE - 521.9586944580078 | MAE - 1465777.0
Image 1949 |  PSNR - 27.854723948188855 | MSE - 319.69012451171875 | MAE - 1342036.0
Image 1950 |  PSNR - 26.514904705804984 | MSE - 435.22230529785156 | MAE - 1457179.0
Image 1951 |  PSNR - 34.85383616681004 | MSE - 63.79960632324219 | MAE - 506793.0
Image 1952 |  PSNR - 33.12335661894159 | MSE - 95.03114318847656 | MAE - 656697.0
Image 1953 |  PSNR - 26.271182991397076 | MSE - 460.3448791503906 | MAE - 1309242.0
Image 1954 |  PSNR - 33.85845188720222 | MSE - 80.23362731933594 | MAE - 587973.0
Image 1955 |  PSNR - 30.521939343219756 | MSE - 172.9846954345703 | MAE - 693307.0
Image 1956 |  PSNR - 29.59975136391374 | MSE - 213.90773010253906 | MAE - 921131.0
Image 1957 |  PSNR - 45.60224022666876 | MSE - 5.3700408935546875 | MAE - 164161.0
Image 1958 |  PSNR - 24.828644768752746 | MSE - 641.7075347900391 | MAE - 1790529.0
Image 1959 |  PSNR - 27.636746192164065 | MSE - 336.145263671875 | MAE - 941102.0
Image 1960 |  PSNR - 30.942030788259185 | MSE - 157.03575134277344 | MAE - 881483.0
Image 1961 |  PSNR - 32.41764008640616 | MSE - 111.79891967773438 | MAE - 737802.0
Image 1962 |  PSNR - 28.00788506588632 | MSE - 308.6122131347656 | MAE - 1107746.0
Image 1963 |  PSNR - 42.68936588173112 | MSE - 10.5018310546875 | MAE - 226946.0
Image 1964 |  PSNR - 25.366749057484164 | MSE - 566.9264373779297 | MAE - 1798327.0
Image 1965 |  PSNR - 38.62808470051034 | MSE - 26.7542724609375 | MAE - 407514.0
Image 1966 |  PSNR - 31.730031197472574 | MSE - 130.97804260253906 | MAE - 771499.0
Image 1967 |  PSNR - 20.841425285782115 | MSE - 1607.159896850586 | MAE - 2499893.0
Image 1968 |  PSNR - 37.29832419260027 | MSE - 36.33868408203125 | MAE - 452024.0
Image 1969 |  PSNR - 23.283238161785675 | MSE - 915.9627227783203 | MAE - 2405765.0
Image 1970 |  PSNR - 24.43067610898728 | MSE - 703.2892913818359 | MAE - 1978557.0
Image 1971 |  PSNR - 26.956193742213955 | MSE - 393.17169189453125 | MAE - 1514332.0
Image 1972 |  PSNR - 32.32512138592011 | MSE - 114.20614624023438 | MAE - 682292.0
Image 1973 |  PSNR - 29.11665987603324 | MSE - 239.0758056640625 | MAE - 841926.0
Image 1974 |  PSNR - 41.76269478023501 | MSE - 12.999664306640625 | MAE - 263872.0
Image 1975 |  PSNR - 25.73651445925348 | MSE - 520.6551513671875 | MAE - 1432200.0
Image 1976 |  PSNR - 32.914092395262145 | MSE - 99.72232055664062 | MAE - 669426.0
Image 1977 |  PSNR - 36.40690810653956 | MSE - 44.618072509765625 | MAE - 414222.0
Image 1978 |  PSNR - 27.82273307809372 | MSE - 322.0537109375 | MAE - 1352418.0
Image 1979 |  PSNR - 37.10592967053818 | MSE - 37.98469543457031 | MAE - 440595.0
Image 1980 |  PSNR - 34.71754293995128 | MSE - 65.83355712890625 | MAE - 531208.0
Image 1981 |  PSNR - 35.245103052165014 | MSE - 58.30305480957031 | MAE - 489305.0
Image 1982 |  PSNR - 30.3377287402458 | MSE - 180.4798583984375 | MAE - 913114.0
Image 1983 |  PSNR - 21.558158234392142 | MSE - 1362.6546173095703 | MAE - 2031691.0
Image 1984 |  PSNR - 22.842423659667315 | MSE - 1013.8162536621094 | MAE - 2139132.0
Image 1985 |  PSNR - 28.949412556118173 | MSE - 248.46221923828125 | MAE - 1041074.0
Image 1986 |  PSNR - 36.470455900472125 | MSE - 43.96995544433594 | MAE - 437673.0
Image 1987 |  PSNR - 36.53774757495321 | MSE - 43.293914794921875 | MAE - 434116.0
Image 1988 |  PSNR - 28.579275708963145 | MSE - 270.56651306152344 | MAE - 1040705.0
Image 1989 |  PSNR - 27.987742785627884 | MSE - 310.04685974121094 | MAE - 1508259.0
Image 1990 |  PSNR - 25.465346182358935 | MSE - 554.2006072998047 | MAE - 1507801.0
Image 1991 |  PSNR - 32.07960970799801 | MSE - 120.84832763671875 | MAE - 712326.0
Image 1992 |  PSNR - 30.72589331078028 | MSE - 165.04876708984375 | MAE - 845894.0
Image 1993 |  PSNR - 34.87660255980475 | MSE - 63.466033935546875 | MAE - 520514.0
Image 1994 |  PSNR - 28.687066681969707 | MSE - 263.9337615966797 | MAE - 1076277.0
Image 1995 |  PSNR - 26.04905987725735 | MSE - 484.50205993652344 | MAE - 1164343.0
Image 1996 |  PSNR - 21.31994061965223 | MSE - 1439.4863586425781 | MAE - 2758386.0
Image 1997 |  PSNR - 28.537139154291616 | MSE - 273.20440673828125 | MAE - 1080672.0
Image 1998 |  PSNR - 28.680084282649588 | MSE - 264.3584442138672 | MAE - 927525.0
Image 1999 |  PSNR - 24.38596804382368 | MSE - 710.5666351318359 | MAE - 2087195.0
